ID_Ingredient,Ingredient,Quantity,Weigh
VEG15,Cải ngọt,1 Bó,0.5
SPI51,Tỏi,1 Củ,0.05
MEA11,Thịt bò,50 Gr,0.45
SPI50,Tiêu xay,1 Muỗng cà phê,0.0
SPI34,Muối,1/2 Muỗng cà phê,0.0
SPI14,Dầu hào Maggi,1 Muỗng canh,0.0
SPI10,Dầu ăn,1 Muỗng canh,0.0
