ID_Ingredient,Ingredient,Quantity,Weigh
VEG16,Cải thìa,300 Gr,0.5
VEG52,Nấm đông cô,200 Gr,0.5
SPI10,Dầu ăn,2 Muỗng canh,0.0
SPI27,Hạt nêm chay,1 Muỗng cà phê,0.0
SPI34,Muối,1 Muỗng cà phê,0.0
SPI47,Tiêu,1/2 Muỗng cà phê,0.0
SPI22,Đường trắng,1 Muỗng cà phê,0.0
