ID_Ingredient,Ingredient,Quantity,Weigh
VEG16,Cải thìa,300 Gr,0.85
VEG32,Hành tím băm,1 Muỗng canh,0.05
SPI52,Tỏi băm,1 Muỗng canh,0.05
SPI53,Tỏi phi,20 Gr,0.05
SPI13,Dầu hào,30 Gr,0.0
VEG34,Hạt nêm,3 Gr,0.0
SPI10,Dầu ăn,0.67 Muỗng canh,0.0
