ID_Ingredient,Ingredient,Quantity,Weigh
SEA11,Cua đồng,200 Gr,0.5
SEA16,Tôm khô,30 Gr,0.1
EGG02,Trứng gà,1 Quả,0.05
VEG72,Rau dền,80 Gr,0.15
VEG73,Rau mồng tơi,80 Gr,0.05
VEG05,Bầu,50 Gr,0.1
VEG32,Hành tím băm,5 Gr,0.05
SPI10,Dầu ăn,1 Muỗng canh,0.0
SPI29,Hạt nêm Maggi,2 Muỗng canh,0.0
SPI37,Nước mắm Maggi,1 Muỗng canh,0.0
SPI22,Đường trắng,1 Muỗng cà phê,0.0
SPI31,Mắm tôm,1 Muỗng cà phê,0.0
