ID_Ingredient,Ingredient,Quantity,Weigh
SEA17,Tôm tươi,500 Gr,0.6
VEG01,Bạc hà,2 Cây,0.1
VEG22,Đậu bắp,10 Trái,0.1
VEG11,Cà chua,2 Trái,0.2
SPI34,Muối,1 Muỗng cà phê,0.0
SPI22,Đường trắng,1 Muỗng cà phê,0.0
SPI35,Nước mắm,1/2 Muỗng cà phê,0.0
SPI17,Dầu mè,1 Vắt,0.0
