ID_Ingredient,Ingredient,Quantity,Weigh
MEA11,Thịt bò,200 Gr,0.6
RIC06,Đậu hũ non,300 Gr,0.15
VEG81,Rong biển khô,30 Gr,0.15
VEG32,Hành tím băm,1 Muỗng canh,0.05
SPI52,Tỏi băm,1 Muỗng cà phê,0.05
VEG34,Hạt nêm,1 Muỗng canh,0.0
SPI40,Nước tương,1 Muỗng canh,0.0
SPI13,SPI13,1/2 Muỗng canh,0.0
SPI17,Dầu mè,2 Muỗng canh,0.0
SPI34,Muối,1/2 Muỗng cà phê,0.0
SPI05,Bột ngọt,1 Muỗng cà phê,0.0
