ID_Ingredient,Ingredient,Quantity,Weigh
SEA09,Cá lóc,1 Con,0.7
VEG24,Giá đỗ,200 Gr,0.07
VEG60,Ngò gai,100 Gr,0.01
VEG86,Thơm,1 Trái,0.07
VEG11,Cà chua,4 Trái,0.06
VEG22,Đậu bắp,10 Trái,0.06
VEG64,Ớt,2 Trái,0.01
VEG01,Bạc hà,1 Cây,0.01
VEG41,Húng quế,100 Gr,0.01
SPI35,Nước mắm,1 Muỗng canh,0.0
SPI05,Bột ngọt,1 Muỗng cà phê,0.0
SPI34,Muối,1 Muỗng cà phê,0.0
