ID_Ingredient,Ingredient,Quantity,Weigh
MEA13,Thịt heo bằm,200 Gr,0.55
VEG43,Khổ qua,300 Gr,0.3
VEG32,Hành tím băm,1 Muỗng canh,0.05
VEG28,Hành lá,100 Gr,0.05
VEG62,Ngò rí,100 Gr,0.05
VEG34,Hạt nêm,1 Muỗng cà phê,0.0
SPI34,Muối,1/2 Muỗng cà phê,0.0
VEG36,Tiêu,1/2 Muỗng cà phê,0.0
SPI35,Nước mắm,1 Muỗng canh,0.0
