ID_Ingredient,Ingredient,Quantity,Weigh
SEA09,Cá lóc,400 Gr,0.7
VEG42,Khế,250 Gr,0.1
VEG11,Cà chua,80 Gr,0.1
VEG03,Bắp chuối,10 Gr,0.08
VEG60,Ngò gai,10 Gr,0.01
VEG28,Hành lá,5 Gr,0.01
SPI29,Hạt nêm Maggi,45 Gr,0.0
SPI37,Nước mắm Maggi,3 Muỗng canh,0.0
SPI22,Đường trắng,45 Gr,0.0
VEG36,Tiêu,3 Gr,0.0
