ID_Ingredient,Ingredient,Quantity,Weigh
MEA13,Thịt heo bằm,100 Gr,0.55
VEG75,Rau ngót,200 Gr,0.4
VEG31,Hành tím,2 Củ,0.05
SPI10,Dầu ăn,1 Muỗng canh,0.0
SPI35,Nước mắm,1 Muỗng canh,0.0
SPI34,Muối,1/2 Muỗng cà phê,0.0
VEG34,Hạt nêm,2 Muỗng cà phê,0.0
