ID_Ingredient,Ingredient,Quantity,Weigh
MEA11,Thịt bò,200 Gr,0.6
VEG75,Rau ngót,200 Gr,0.3
VEG31,Hành tím,1 Củ,0.05
SPI51,Tỏi,1 Củ,0.05
VEG36,Tiêu,1 Muỗng cà phê,0.0
SPI34,Muối,1 Muỗng cà phê,0.0
VEG34,Hạt nêm,1 Muỗng cà phê,0.0
SPI10,Dầu ăn,1 Muỗng canh,0.0
SPI35,Nước mắm,2 Muỗng cà phê,0.0
