ID_Ingredient,Ingredient,Quantity,Weigh
MEA11,Thịt bò,100 Gr,0.55
VEG89,Xà lách xoong,150 Gr,0.15
VEG51,Nấm bào ngư,100 Gr,0.15
VEG32,Hành tím băm,10 Gr,0.15
SPI10,Dầu ăn,1 Muỗng canh,0.0
SPI37,Nước mắm Maggi,2 Muỗng canh,0.0
SPI29,Hạt nêm Maggi,1/2 Muỗng canh,0.0
SPI22,Đường trắng,1/2 Muỗng canh,0.0
