ID_Ingredient,Ingredient,Quantity,Weigh
MEA12,Thịt gà,400 Gr,0.5
VEG47,Măng tươi,150 Gr,0.3
SPI35,Nước mắm,2 Muỗng cà phê,0
SPI34,Muối,1 Muỗng cà phê,0
SPI43,Ớt bột,1/2 Muỗng cà phê,0
VEG34,Hạt nêm,1 Muỗng cà phê,0
SPI47,Tiêu,1/2 Muỗng cà phê,0
VEG28,Hành lá,1/2 Cây,0.1
VEG32,Hành tím băm,1 Muỗng cà phê,0.1
SPI52,Tỏi băm,1/2 Muỗng cà phê,0
SPI11,Dầu điều,2 Muỗng cà phê,0
SPI22,Đường trắng,1 Muỗng cà phê,0
