ID_Ingredient,Ingredient,Quantity,Weigh
MEA12,Thịt gà,500 Gr,0.6
SPI22,Đường trắng,40 Gr,0
VEG34,Hạt nêm,5 Gr,0
VEG31,Hành tím,10 Gr,0.1
SPI35,Nước mắm,20 ml,0
SPI13,Dầu hào,15 Gr,0
SPI55,Tương ớt,20 Gr,0
SPI10,Dầu ăn,10 ml,0
VEG82,Sả,10 Gr,0.1
VEG25,Gừng,10 Gr,0.1
SPI51,Tỏi,10 Gr,0.1
WAT05,Nước cốt me,30 ml,0
