ID_Ingredient,Ingredient,Quantity,Weigh
MEA01,Bắp bò,700 Gr,0.6
VEG25,Gừng,40 Gr,0.025
WAT11,Rượu trắng,50 ml,0.025
VEG31,Hành tím,15 Gr,0.025
SPI51,Tỏi,20 Gr,0.025
VEG82,Sả,30 Gr,0.025
VEG84,Thanh quế,2 Gr,0.025
SPI47,Tiêu,1/2 Muỗng canh,0
SPI43,Ớt bột,1 Muỗng canh,0
SPI35,Nước mắm,150 ml,0
SPI32,Mật mía,150 ml,0.25
WAT02,Nước,200 ml,0
