ID_Ingredient,Ingredient,Quantity,Weigh
MEA10,Thịt ba chỉ,200 Gr,0.5
SEA16,Tôm khô,50 Gr,0.2
SPI10,Dầu ăn,1 Muỗng canh,0
SPI35,Nước mắm,8 Muỗng canh,0
SPI22,Đường trắng,4 Muỗng canh,0
VEG34,Hạt nêm,1/2 Muỗng cà phê,0
SPI47,Tiêu,1 Muỗng cà phê,0
SPI42,Ớt băm,2 Muỗng cà phê,0.1
VEG32,Hành tím băm,2 Muỗng cà phê,0.1
VEG28,Hành lá,4 Nhánh,0.1
