ID_Ingredient,Ingredient,Quantity,Weigh
MEA12,Thịt gà,1.40 Kg,0.7
SPI35,Nước mắm,35 ml,0
SPI34,Muối,1/2 Muỗng cà phê,0
SPI47,Tiêu,1/2 Muỗng cà phê,0
SPI22,Đường trắng,80 Gr,0
SPI10,Dầu ăn,45 ml,0
VEG30,Hành tây,1/2 Củ,0.1
VEG25,Gừng,120 Gr,0.2
SPI51,Tỏi,2 Tép,0
SPI43,Ớt bột,1/2 Muỗng cà phê,0
