ID_Ingredient,Ingredient,Quantity,Weigh
MEA01,Bắp bò,2 Kg,0.25
MEA11,Thịt bò,250 Gr,0.25
VEG13,Cà rốt,450 Gr,0.1
VEG30,Hành tây,1 Củ,0.1
VEG11,Cà chua,2 Trái,0.12
SPI52,Tỏi băm,1 Muỗng cà phê,0.05
SPI10,Dầu ăn,1 Muỗng canh,0
VEG82,Sả,1/2 Muỗng cà phê,0.1
SPI34,Muối,1 Muỗng cà phê,0
SPI22,Đường trắng,1 Muỗng cà phê,0
SPI05,Bột ngọt,1 Muỗng cà phê,0
SPI35,Nước mắm,1 Muỗng canh,0
SPI23,Gia vị bò kho,1 Muỗng canh,0
VEG62,Ngò rí,10 Gr,0.015
VEG41,Húng quế,10 Gr,0.015
RIC01,Bánh mì,4 Ổ,0
