ID_Ingredient,Ingredient,Quantity,Weigh
MEA10,Thịt ba chỉ,1.50 Kg,0.5
EGG03,Trứng vịt,10 Quả,0.2
VEG31,Hành tím,4 Củ,0.1
WAT04,Nước dừa,2 Trái,0.1
SPI51,Tỏi,1 Muỗng cà phê,0.1
VEG64,Ớt,5 Trái,0
SPI35,Nước mắm,4 Muỗng canh,0
SPI39,Nước màu,1/2 Muỗng cà phê,0
SPI22,Đường trắng,1 Muỗng cà phê,0
SPI05,Bột ngọt,1/2 Muỗng cà phê,0
SPI10,Dầu ăn,3 Muỗng canh,0
