ID_Ingredient,Ingredient,Quantity,Weigh
SEA09,Cá lóc,1 Con,0.7
VEG64,Ớt,2 Trái,0.1
VEG31,Hành tím,4 Củ,0.1
VEG28,Hành lá,2 Nhánh,0.1
VEG34,Hạt nêm,2 Muỗng cà phê,0
SPI05,Bột ngọt,1/2 Muỗng cà phê,0
SPI22,Đường trắng,2 Muỗng cà phê,0
SPI47,Tiêu,1/2 Muỗng cà phê,0
SPI35,Nước mắm,3 Muỗng canh,0
SPI39,Nước màu,1 Muỗng canh,0
SPI10,Dầu ăn,1 Muỗng canh,0
