ID_Ingredient,Ingredient,Quantity,Weigh
MEA01,Bắp bò,300 Gr,0.6
VEG25,Gừng,1 Củ,0.3
VEG82,Sả,5 Cây,0.1
SPI35,Nước mắm,2 Muỗng cà phê,0
SPI22,Đường trắng,1 Muỗng cà phê,0
VEG34,Hạt nêm,1/2 Muỗng cà phê,0
SPI47,Tiêu,1/2 Muỗng canh,0
SPI34,Muối,1/2 Muỗng cà phê,0
SPI43,Ớt bột,1/2 Muỗng cà phê,0
VEG32,Hành tím băm,1 Muỗng cà phê,0.1
SPI10,Dầu ăn,2 Muỗng cà phê,0
