ID_Ingredient,Ingredient,Quantity,Weigh
MEA12,Thịt gà,400 Gr,0.6
WAT04,Nước dừa,600 ml,0.1
SPI40,Nước tương,6 Muỗng canh,0.1
SPI06,Bột ngũ vị hương,1 Muỗng cà phê,0.1
VEG32,Hành tím băm,15 Gr,0.1
SPI52,Tỏi băm,15 Gr,0
SPI22,Đường trắng,2 Muỗng canh,0
SPI05,Bột ngọt,1 Muỗng cà phê,0
SPI34,Muối,1/2 Muỗng cà phê,0
SPI11,Dầu điều,1 Muỗng canh,0
SPI10,Dầu ăn,1 Muỗng canh,0
