ID_Ingredient,Ingredient,Quantity,Weigh
SEA10,Cá thu,500 Gr,0.5
WAT04,Nước dừa,200 ml,0.1
MEA03,Da heo,100 Gr,0.1
SPI22,Đường trắng,2 Muỗng cà phê,0
VEG71,Ớt sừng,4 Trái,0.1
SPI51,Tỏi,2 Củ,0.1
MEA07,Mỡ heo,3 Muỗng cà phê,0.1
SPI34,Muối,1 Muỗng cà phê,0
SPI35,Nước mắm,2 Muỗng canh,0
SPI47,Tiêu,1/2 Muỗng cà phê,0
SPI39,Nước màu,1 Muỗng cà phê,0
