ID_Ingredient,Ingredient,Quantity,Weigh
VEG11,Cà chua,2 Trái,0.2
SEA06,Cá diêu hồng,1 Con,0.5
SPI35,Nước mắm,2 Muỗng canh,0.05
SPI22,Đường trắng,1 Muỗng canh,0.05
SPI05,Bột ngọt,1/2 Muỗng cà phê,0.05
SPI10,Dầu ăn,4 Muỗng canh,0.05
VEG64,Ớt,1 Trái,0.025
VEG28,Hành lá,100 Gr,0.025
VEG62,Ngò rí,100 Gr,0.025
SPI51,Tỏi,2 Tép,0.025
