ID_Ingredient,Ingredient,Quantity,Weigh
MEA04,Đùi gà,500 Gr,0.5
SPI51,Tỏi,1 Củ,0.05
VEG34,Hạt nêm,1 Muỗng canh,0.05
SPI35,Nước mắm,5 Muỗng canh,0.1
SPI22,Đường trắng,1 Muỗng canh,0.1
SPI05,Bột ngọt,1 Muỗng cà phê,0.1
SPI47,Tiêu,1.50 Muỗng cà phê,0.05
SPI10,Dầu ăn,150 ml,0.05
