ID_Ingredient,Ingredient,Quantity,Weigh
MEA10,Thịt ba chỉ,700 Gr,0.5
VEG83,Sả băm,30 Gr,0.05
SPI52,Tỏi băm,15 Gr,0.05
SPI43,Ớt bột,5 Gr,0.05
SPI06,Bột ngũ vị hương,5 Gr,0.05
SPI34,Muối,10 Gr,0.025
SPI47,Tiêu,3 Gr,0.025
SPI22,Đường trắng,30 Gr,0.025
SPI05,Bột ngọt,5 Gr,0.025
SPI35,Nước mắm,30 ml,0.025
SPI22,Đường trắng,30 Gr,0.025
VEG64,Ớt,10 Gr,0.025
SPI43,Ớt bột,10 Gr,0.025
SPI18,Dầu olive,10 ml,0.025
VEG19,Chanh,1 Trái,0.025
VEG40,Húng lũi,20 Gr,0.025
SPI10,Dầu ăn,300 ml,0.025
