ID_Ingredient,Ingredient,Quantity,Weigh
SEA06,Cá diêu hồng,1 Con,0.5
SPI51,Tỏi,3 Tép,0.1
VEG64,Ớt,1 Trái,0.05
SPI10,Dầu ăn,2 Muỗng canh,0.05
SPI34,Muối,1 Muỗng cà phê,0.1
VEG34,Hạt nêm,1 Muỗng cà phê,0.05
SPI35,Nước mắm,1 Muỗng canh,0.05
SPI22,Đường trắng,1 Muỗng canh,0.1
